dataset_id,model,cp_method,m_minority,metric,n,mean,median,sd_ddof1,iqr,q25,q75,min,max,across_seed_boot_ci_low,across_seed_boot_ci_high,uncertainty_type
openml_1486_nomao,xgboost,global_split_cp,10,coverage_overall,10,0.8744088205425793,0.8777020165385173,0.024390300742647784,0.035470767445234364,0.8539823008849557,0.8894530683301901,0.8389670680400406,0.9196286087334977,0.8603946032206586,0.8887860873349775,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,10,auroc,10,0.9954645038304936,0.9956159423130002,0.0006606803952302554,0.000932095737381955,0.9948993621276,0.995831457864982,0.9945500711887216,0.9965996607035369,0.9950657510667993,0.9958503722039705,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,10,auprc,10,0.9894200998219438,0.9895815850237699,0.0014622198190801922,0.0020174614570331872,0.9882821815402709,0.9902996429973041,0.9871876426342879,0.9918517030395796,0.9885455073949091,0.9902703887441627,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,10,q_global,10,0.06744173765182496,0.06425109505653381,0.02683827278852396,0.028993964195251465,0.049284979701042175,0.07827894389629364,0.03615522384643555,0.13024932146072388,0.05352248877286911,0.08451991453766822,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,coverage_minority,10,0.78796343321483,0.7915185373285932,0.039568593833479854,0.041264601320467276,0.7632046724225495,0.8044692737430168,0.7353986795327577,0.8699847638395124,0.7656157948197053,0.8118346876587098,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,coverage_majority,10,0.9207757920389927,0.92231925264013,0.018902593920448702,0.013099106417546635,0.914906580016247,0.9280056864337937,0.8895207148659626,0.9597887896019497,0.9099918765231519,0.9322705117790415,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,coverage_disparity,10,0.13281235882416284,0.1304503413799349,0.02400100317290141,0.01442621085806442,0.12211480424236096,0.13654101510042538,0.08980402576243729,0.17757811059232897,0.11912871481975497,0.1470761749233344,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,singleton_rate,10,0.8878427390105905,0.8900333671840999,0.026221979671557292,0.0257144929638764,0.8711373857536631,0.8968518787175395,0.8547802118090817,0.9448716088785725,0.8734513274336283,0.9042223995357609,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,average_set_size,10,0.8878427390105905,0.8900333671840999,0.026221979671557292,0.0257144929638764,0.8711373857536631,0.8968518787175395,0.8547802118090817,0.9448716088785725,0.8734078050195851,0.9042651965762367,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,empty_rate,10,0.11215726098940955,0.10996663281590019,0.0262219796715573,0.025714492963876387,0.10314812128246047,0.12886261424633685,0.055128391121427534,0.14521978819091833,0.0960539677934136,0.12665022486580588,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,doubleton_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,coverage_overall,10,0.8828376613956188,0.8849557522123894,0.02418542400504247,0.0257144929638764,0.867002756419556,0.8927172493834324,0.8520237922530103,0.9341360800812418,0.869331205570869,0.8977078195270565,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,auroc,10,0.9954645038304936,0.9956159423130002,0.0006606803952302554,0.000932095737381955,0.9948993621276,0.995831457864982,0.9945500711887216,0.9965996607035369,0.9950784994382877,0.9958522006566854,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,auprc,10,0.9894200998219438,0.9895815850237699,0.0014622198190801922,0.0020174614570331872,0.9882821815402709,0.9902996429973041,0.9871876426342879,0.9918517030395796,0.9885524044332133,0.9902598135472783,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,20,q_global,10,0.0790093183517456,0.07208573818206787,0.03907687668411831,0.024820685386657715,0.054901525378227234,0.07972221076488495,0.04449582099914551,0.18145006895065308,0.06053468033671379,0.10478413477540012,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,50,coverage_minority,10,0.8057897409852718,0.8075165058405283,0.041959641632652256,0.02996444895886241,0.7868207211782631,0.8167851701371255,0.7425088877602845,0.8816658202133062,0.7813610970035552,0.8308798882681563,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,50,coverage_majority,10,0.9279041429731925,0.9239439480097482,0.017656237758459092,0.013657595450852988,0.9199837530463038,0.9336413484971567,0.9004874086108855,0.9628350934199837,0.9180945369618195,0.9387286758732737,across_seed_bootstrap_exploratory
openml_1486_nomao,xgboost,global_split_cp,50,coverage_disparity,10,0.12211440198792081,0.120539256113958,0.027301520375083273,0.029176442824791565,0.10398658904324914,0.1331630318680407,0.08116927320667755,0.16772297995040097,0.10628827528354809,0.1381346623579371,across_seed_bootstrap_exploratory
